date;agua_vermelha;belo_monte;dona_francisca;emborcacao;furnas;ita;itaipu;itumbiara;lageado;nova_avanhandava;nova_ponte;porto_primavera;rosana;salto_caxias;santa_cecilia;santo_antonio;sao_luiz_do_tapajos;sao_simao;serra_da_mesa;sobradinho;teles_pires;tres_marias;tucurui;xingo
01/01/88;248.31;250.92;194.99;197.1;170.46;178.52;146.63;213.9;155.98;232.39;210.49;201.74;149.61;135.47;192.24;199.4;262.55;182.28;188.32;141.87;259.81;184.22;207.51;71.75
01/02/88;216.63;376.01;78.3;249.18;258.1;67.02;136.01;352.64;253.39;211.22;269.99;130.76;222.2;102.95;260.14;219.73;393.35;291.16;313.43;137.61;422.58;262.01;296.01;66.39
01/03/88;137.64;274.13;60.45;169.24;131.93;53.65;94.55;244.59;269.22;139.82;154.38;129.04;184.72;68.2;139.25;198.56;257.1;163.37;266.27;205.72;241.04;143.72;267.48;198.78
01/04/88;115.8;245.93;193.2;138.04;116.0;160.7;171.3;178.5;168.17;136.1;154.8;173.61;109.72;160.5;143.69;140.4;242.46;136.2;153.32;80.48;171.76;122.28;210.48;262.31
01/05/88;70.99;80.62;77.19;16.48;57.64;162.14;165.54;19.53;13.99;135.86;21.7;240.62;61.06;263.81;146.4;51.9;105.19;39.99;12.88;8.34;36.21;34.57;37.78;29.08
01/06/88;11.1;26.93;160.5;8.71;21.44;149.09;44.4;24.6;4.95;35.61;9.0;61.23;7.51;113.1;51.14;4.98;29.39;13.5;17.19;5.1;12.66;12.08;19.32;65.38
01/07/88;0.31;5.78;44.33;0.0;1.88;21.19;2.48;0.0;0.51;7.63;0.0;8.71;0.4;12.09;17.01;9.17;4.21;0.0;0.43;2.06;0.88;1.15;1.97;41.31
01/08/88;0.0;3.34;39.37;0.0;0.34;21.82;8.68;0.0;0.0;1.84;0.0;3.45;0.27;13.33;3.21;3.88;1.28;0.0;0.0;0.79;0.34;0.46;2.5;15.83
01/09/88;11.1;39.95;306.3;15.42;30.45;235.76;25.8;18.6;12.82;36.13;19.8;61.21;20.01;131.7;49.29;35.23;45.7;21.6;17.34;6.37;16.35;25.5;16.18;12.68
01/10/88;172.67;230.25;169.26;123.29;173.21;155.18;199.33;151.59;129.18;169.47;131.75;165.94;124.04;167.71;172.36;79.57;203.03;142.29;139.59;82.27;175.88;129.18;134.13;30.91
01/11/88;79.5;294.08;94.8;149.59;123.14;79.77;82.2;226.5;171.73;78.55;141.3;38.82;85.59;51.6;103.7;130.03;313.29;165.0;204.4;121.95;342.5;129.82;238.49;51.48
01/12/88;147.87;298.33;98.58;246.76;179.8;127.8;107.57;266.6;276.18;164.63;228.16;129.54;216.66;131.44;179.67;210.06;315.92;234.36;274.55;275.44;342.04;208.37;303.23;106.84
01/01/89;287.06;288.15;174.22;159.8;214.21;242.0;319.61;202.12;217.49;268.9;171.12;307.16;246.12;283.03;219.01;199.79;279.45;196.54;205.16;85.83;301.65;168.3;230.03;91.53
01/02/89;279.72;240.74;65.52;232.16;205.43;140.23;167.72;241.64;181.85;254.58;255.36;193.75;188.4;208.88;202.15;193.17;301.21;218.4;219.18;117.51;288.42;218.81;171.39;33.8
01/03/89;119.97;309.18;149.42;163.56;182.82;113.89;155.31;184.45;207.7;152.74;171.43;167.97;129.22;114.7;184.13;161.7;345.29;132.37;188.06;120.82;371.99;159.7;292.48;166.23
01/04/89;28.2;227.89;132.9;22.53;48.84;122.12;92.7;56.4;138.73;79.13;25.2;80.97;71.74;114.3;122.08;147.19;210.67;48.3;68.43;34.02;149.29;32.17;198.18;115.19
01/05/89;60.14;112.93;40.3;6.63;20.09;121.64;48.05;6.82;56.32;67.72;8.99;69.33;57.92;154.38;63.59;47.99;114.85;30.38;22.29;10.85;63.0;12.41;89.39;106.84
